EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,BusinessTravel,DistanceFromHome_KM,MonthlyIncome,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NumCompaniesWorked,TrainingTimesLastYear,OverTime,StockOptionLevel,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,Attrition,Reason_Category,Exit_Reason_HR_Recorded,Retention_Attempted,Retention_Action_Taken,Retained,Retention_Outcome_Reason
EMP03190,25,Female,Married,R&D,Laboratory Technician,Marketing,2,Travel_Rarely,8,60148,13,15,7,3,5,2,4,Yes,2,4,3,2,4,3,3,Yes,Managerial and team conflict,Reported ongoing friction with reporting manager.,Yes,Manager Change,No,Offer came too late; decision was already final
EMP03191,28,Female,Married,Human Resources,Recruiter,Life Sciences,3,Travel_Rarely,9,85364,11,10,7,3,1,5,3,Yes,1,3,2,4,4,4,4,No,,,NA,NA,NA,Employee did not resign
EMP03192,37,Female,Married,Operations,Operations Manager,Other,3,Non-Travel,1,49341,14,19,2,0,1,6,0,No,0,2,3,3,4,4,4,No,,,NA,NA,NA,Employee did not resign
EMP03193,29,Male,Married,Human Resources,HR Executive,Business,5,Travel_Rarely,13,94138,11,11,0,0,0,7,4,No,2,3,2,2,1,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03194,20,Female,Divorced,Human Resources,Recruiter,Business,5,Travel_Frequently,12,81564,15,9,1,0,0,7,4,Yes,0,3,1,2,1,1,4,No,,,NA,NA,NA,Employee did not resign
EMP03195,20,Female,Divorced,Finance,Accountant,Human Resources,2,Travel_Frequently,4,67334,15,2,1,0,1,7,1,No,1,2,4,2,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03196,28,Female,Divorced,IT,System Analyst,Medical,1,Travel_Rarely,1,71980,16,10,1,0,0,1,4,Yes,0,2,4,4,4,4,4,No,,,NA,NA,NA,Employee did not resign
EMP03197,33,Female,Married,Operations,Operations Manager,Life Sciences,2,Travel_Rarely,1,46665,16,15,0,0,0,3,5,Yes,0,4,2,4,1,2,3,Yes,Compensation and Benefits,Cited lack of salary revision despite good performance.,Yes,Salary Hike,Yes,Action directly addressed the root cause of dissatisfaction
EMP03198,47,Male,Single,Operations,Operations Executive,Marketing,3,Travel_Rarely,1,74821,13,29,2,1,1,6,4,Yes,0,2,4,3,1,3,4,Yes,Managerial and team conflict,Mentioned communication issues within the immediate team.,No,Not Applicable,No,No retention conversation initiated before exit
EMP03199,39,Male,Divorced,Human Resources,Recruiter,Technical Degree,1,Travel_Rarely,30,50928,17,21,4,1,4,1,2,No,0,3,2,3,4,2,4,No,,,NA,NA,NA,Employee did not resign
EMP03200,39,Male,Married,R&D,Laboratory Technician,Business,1,Travel_Rarely,11,77317,11,21,6,5,3,1,0,Yes,1,2,1,3,3,3,4,No,,,NA,NA,NA,Employee did not resign
EMP03201,24,Female,Married,R&D,Research Scientist,Other,1,Non-Travel,8,44673,18,6,4,2,3,2,2,No,0,3,2,4,1,3,3,Yes,Job Dissatisfaction,Sought a role better aligned with career goals.,Yes,Role Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP03202,35,Female,Divorced,IT,System Analyst,Marketing,1,Travel_Rarely,3,71362,21,17,3,2,1,4,2,No,1,3,4,4,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03203,32,Female,Divorced,Human Resources,HR Manager,Computer Science,4,Travel_Rarely,2,52215,15,14,1,0,1,1,5,No,0,3,3,3,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03204,33,Male,Married,IT,DevOps Engineer,Technical Degree,4,Travel_Rarely,1,90638,11,15,0,0,0,4,2,Yes,1,3,3,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03205,33,Female,Divorced,Finance,Finance Manager,Human Resources,4,Travel_Frequently,15,51711,11,15,2,0,0,6,1,No,0,2,2,2,3,2,3,Yes,Compensation and Benefits,Employee felt underpaid compared to market standards.,Yes,Salary Hike,No,Offer came too late; decision was already final
EMP03206,42,Male,Married,R&D,Research Scientist,Marketing,3,Travel_Rarely,2,79696,12,24,0,0,0,3,4,No,2,3,4,2,2,1,3,No,,,NA,NA,NA,Employee did not resign
EMP03207,34,Male,Divorced,Human Resources,HR Executive,Technical Degree,2,Travel_Frequently,26,47006,11,16,0,0,0,1,0,Yes,2,3,4,4,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03208,20,Male,Divorced,Marketing,Marketing Manager,Marketing,2,Travel_Rarely,1,82524,12,10,5,4,4,7,1,Yes,0,2,2,4,2,1,3,No,,,NA,NA,NA,Employee did not resign
EMP03209,35,Male,Single,Operations,Operations Executive,Marketing,1,Non-Travel,1,90409,11,17,2,1,0,3,5,No,3,3,3,2,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03210,25,Male,Single,Marketing,Content Strategist,Computer Science,1,Travel_Rarely,1,75796,19,10,3,1,2,4,5,No,0,3,3,3,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03211,37,Female,Married,Sales,Sales Representative,Other,2,Travel_Rarely,10,50080,17,19,4,3,0,0,1,No,0,4,3,3,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03212,39,Female,Single,R&D,ML Engineer,Marketing,4,Travel_Rarely,1,96722,16,21,0,0,0,0,2,No,0,2,2,4,3,3,3,Yes,Career Growth and Promotion,Expressed frustration over being overlooked for promotion.,Yes,Promotion,Yes,Action directly addressed the root cause of dissatisfaction
EMP03213,30,Male,Divorced,Finance,Finance Manager,Other,2,Travel_Rarely,6,48183,11,12,2,0,2,7,4,No,0,2,3,3,1,3,3,Yes,Compensation and Benefits,Employee felt underpaid compared to market standards.,Yes,Salary Hike,No,Offer came too late; decision was already final
EMP03214,31,Female,Married,Operations,Operations Executive,Other,3,Travel_Rarely,1,74523,19,13,2,1,1,5,1,Yes,0,1,4,3,2,4,3,Yes,Relocation and personal,Spouse's job transfer required relocation.,No,Not Applicable,No,"Non-negotiable personal/relocation factor, action could not change outcome"
EMP03215,37,Female,Divorced,Human Resources,Recruiter,Human Resources,4,Travel_Rarely,9,71391,23,19,2,1,0,1,2,No,0,3,3,3,4,1,3,No,,,NA,NA,NA,Employee did not resign
EMP03216,38,Male,Divorced,R&D,ML Engineer,Life Sciences,3,Travel_Rarely,2,75937,11,20,1,0,1,2,3,No,1,1,3,2,2,3,4,Yes,Compensation and Benefits,Raised concerns about stagnant compensation over the years.,Yes,Promotion,No,Action didn't address the actual root cause
EMP03217,37,Female,Married,R&D,Research Scientist,Technical Degree,1,Travel_Frequently,7,42085,14,19,1,0,0,3,5,Yes,2,3,3,2,1,2,4,No,,,NA,NA,NA,Employee did not resign
EMP03218,39,Male,Divorced,Finance,Financial Analyst,Other,1,Travel_Frequently,3,67204,17,21,0,0,0,3,5,No,0,3,4,4,2,3,4,No,,,NA,NA,NA,Employee did not resign
EMP03219,28,Male,Single,Marketing,Content Strategist,Other,2,Travel_Rarely,1,77086,17,10,0,0,0,7,3,No,1,3,2,3,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03220,42,Male,Divorced,R&D,ML Engineer,Marketing,1,Travel_Rarely,4,30205,15,24,2,1,1,5,5,Yes,0,4,3,4,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03221,29,Male,Single,Human Resources,HR Executive,Technical Degree,4,Non-Travel,15,61975,11,11,4,2,1,6,5,Yes,3,4,3,3,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03222,37,Female,Married,R&D,Research Scientist,Medical,3,Travel_Rarely,4,34181,14,19,6,3,0,2,4,Yes,1,1,2,4,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03223,38,Male,Single,R&D,Laboratory Technician,Business,3,Travel_Frequently,1,39912,11,20,6,2,0,4,4,No,0,3,3,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03224,20,Male,Married,Marketing,Marketing Executive,Human Resources,3,Travel_Frequently,1,40556,17,3,0,0,0,5,5,No,1,3,2,3,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03225,40,Female,Divorced,Finance,Financial Analyst,Other,4,Travel_Rarely,7,98394,15,22,0,0,0,7,5,No,2,3,2,3,1,1,3,No,,,NA,NA,NA,Employee did not resign
EMP03226,33,Female,Married,R&D,Laboratory Technician,Technical Degree,1,Travel_Rarely,5,91689,11,15,2,1,0,0,4,No,0,3,3,3,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03227,39,Female,Married,IT,IT Support,Other,5,Non-Travel,14,88309,16,22,16,10,1,0,2,No,0,3,2,3,3,1,3,No,,,NA,NA,NA,Employee did not resign
EMP03228,34,Male,Single,Marketing,Marketing Manager,Other,5,Travel_Rarely,1,92593,14,16,4,2,1,1,3,No,2,3,3,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03229,32,Female,Single,Operations,Operations Manager,Marketing,5,Travel_Rarely,1,72067,16,14,3,2,1,2,0,Yes,1,3,4,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03230,43,Male,Single,R&D,ML Engineer,Life Sciences,3,Travel_Frequently,9,96637,15,25,11,10,8,1,4,No,1,4,4,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03231,27,Female,Divorced,R&D,ML Engineer,Medical,2,Travel_Frequently,1,61742,11,10,4,3,4,6,3,Yes,1,3,2,3,2,3,3,Yes,Career Growth and Promotion,Expressed frustration over being overlooked for promotion.,Yes,Salary Hike,No,Action didn't address the actual root cause
EMP03232,29,Female,Single,Finance,Finance Manager,Technical Degree,2,Travel_Rarely,1,68720,11,15,7,5,1,4,5,Yes,0,3,3,3,2,2,4,No,,,NA,NA,NA,Employee did not resign
EMP03233,42,Male,Single,R&D,Research Scientist,Business,4,Travel_Rarely,18,55191,13,24,3,1,3,1,2,Yes,1,2,2,3,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03234,30,Male,Divorced,Marketing,Marketing Manager,Technical Degree,2,Travel_Rarely,4,60794,13,12,5,3,1,0,4,No,0,4,3,3,4,2,4,Yes,Medical and Family,Leaving due to personal health reasons.,No,Not Applicable,No,"Non-negotiable personal/relocation factor, action could not change outcome"
EMP03235,35,Female,Divorced,Sales,Sales Executive,Other,5,Travel_Rarely,1,66564,17,17,0,0,0,4,0,No,1,3,2,4,4,2,3,Yes,Managerial and team conflict,Cited lack of support and recognition from team lead.,Yes,Manager Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP03236,40,Female,Divorced,Operations,Operations Manager,Other,3,Travel_Rarely,1,40959,14,22,2,1,0,3,5,No,2,2,4,4,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03237,47,Female,Divorced,Marketing,Marketing Executive,Business,2,Travel_Frequently,15,39809,19,29,0,0,0,2,4,No,1,3,1,1,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03238,33,Male,Single,R&D,ML Engineer,Technical Degree,1,Travel_Rarely,12,70156,19,15,0,0,0,2,2,No,0,3,2,3,1,4,4,No,,,NA,NA,NA,Employee did not resign
EMP03239,36,Male,Married,Human Resources,HR Manager,Medical,5,Non-Travel,30,106325,11,18,6,3,6,5,1,No,2,2,3,4,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03240,29,Female,Single,Operations,Operations Manager,Other,1,Travel_Frequently,2,47941,12,11,1,0,0,3,3,Yes,0,3,3,4,2,4,4,No,,,NA,NA,NA,Employee did not resign
EMP03241,21,Male,Divorced,Human Resources,HR Executive,Medical,1,Travel_Rarely,1,49651,18,3,2,1,1,3,4,No,2,2,2,4,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03242,43,Male,Divorced,Operations,Operations Executive,Business,1,Travel_Rarely,2,75159,19,25,5,3,0,1,1,No,0,3,3,1,4,4,4,Yes,Work-Life Balance,Struggled to balance work demands with family time.,No,Not Applicable,No,No retention conversation initiated before exit
EMP03243,27,Male,Married,Sales,Sales Manager,Human Resources,5,Travel_Rarely,5,92098,12,9,0,0,0,4,4,Yes,0,4,3,1,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03244,34,Male,Single,R&D,Research Scientist,Computer Science,4,Travel_Rarely,1,56477,11,16,3,1,2,3,0,No,0,3,4,4,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03245,40,Female,Single,Sales,Sales Representative,Medical,2,Travel_Rarely,1,22616,15,22,9,6,0,7,5,No,1,4,1,3,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03246,38,Male,Divorced,Finance,Financial Analyst,Marketing,1,Travel_Rarely,3,75478,19,20,0,0,0,6,2,No,3,4,4,2,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03247,34,Male,Divorced,R&D,Laboratory Technician,Other,4,Travel_Frequently,1,15472,11,17,9,6,4,7,1,No,1,2,2,2,2,2,3,Yes,Career Growth and Promotion,Received an offer with better designation and pay.,No,Not Applicable,No,No retention conversation initiated before exit
EMP03248,31,Male,Single,Finance,Finance Manager,Medical,5,Travel_Frequently,8,58419,11,13,5,4,1,5,2,Yes,3,3,4,3,2,2,3,Yes,Managerial and team conflict,Reported ongoing friction with reporting manager.,Yes,Manager Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP03249,22,Male,Single,Operations,Operations Manager,Medical,4,Travel_Rarely,9,45948,13,5,5,3,0,5,4,No,0,2,2,4,3,2,3,Yes,Compensation and Benefits,Cited lack of salary revision despite good performance.,No,Not Applicable,No,No retention conversation initiated before exit
EMP03250,26,Male,Single,Finance,Financial Analyst,Life Sciences,1,Travel_Rarely,23,79809,17,13,4,1,1,3,4,No,0,2,1,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03251,39,Female,Single,IT,Software Engineer,Business,5,Travel_Rarely,4,43826,14,21,1,0,0,7,5,No,1,2,3,3,4,1,3,No,,,NA,NA,NA,Employee did not resign
EMP03252,27,Male,Single,Operations,Logistics Coordinator,Technical Degree,1,Travel_Rarely,3,42340,18,9,5,2,0,0,5,Yes,1,2,2,4,2,3,4,Yes,Career Growth and Promotion,Expressed frustration over being overlooked for promotion.,No,Not Applicable,No,No retention conversation initiated before exit
EMP03253,40,Male,Married,Human Resources,Recruiter,Computer Science,3,Travel_Rarely,15,58460,13,22,2,1,0,3,3,No,2,3,4,2,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03254,42,Male,Married,R&D,Research Scientist,Human Resources,5,Travel_Rarely,17,41298,15,24,0,0,0,0,3,No,0,3,4,3,2,3,4,No,,,NA,NA,NA,Employee did not resign
EMP03255,38,Female,Single,Sales,Sales Representative,Medical,1,Travel_Frequently,3,68099,11,20,4,1,0,3,0,Yes,3,2,4,3,2,4,3,Yes,Managerial and team conflict,Reported ongoing friction with reporting manager.,Yes,Flexible Work,No,Action didn't address the actual root cause
EMP03256,40,Female,Divorced,Human Resources,HR Executive,Marketing,3,Travel_Rarely,4,102028,14,22,2,1,0,7,1,No,1,1,2,4,4,3,3,Yes,Work-Life Balance,Reported burnout due to high workload over long periods.,Yes,Role Change,No,Action didn't address the actual root cause
EMP03257,26,Female,Single,Operations,Operations Executive,Marketing,5,Travel_Frequently,2,95433,13,13,7,2,3,3,4,No,0,2,4,3,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03258,29,Male,Single,Human Resources,HR Manager,Technical Degree,3,Travel_Rarely,7,52917,14,11,7,4,3,4,2,No,1,2,3,4,3,1,3,No,,,NA,NA,NA,Employee did not resign
EMP03259,34,Female,Single,Human Resources,Recruiter,Life Sciences,2,Travel_Rarely,9,60233,15,16,4,3,0,2,0,Yes,0,3,3,2,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03260,31,Female,Single,Marketing,Marketing Manager,Other,1,Travel_Rarely,2,66678,22,13,4,1,0,1,2,No,1,3,3,2,1,4,4,Yes,Career Growth and Promotion,Expressed frustration over being overlooked for promotion.,No,Not Applicable,No,No retention conversation initiated before exit
EMP03261,36,Male,Married,Operations,Operations Executive,Medical,2,Travel_Rarely,1,90147,11,18,1,0,1,2,4,No,1,4,3,1,1,3,4,No,,,NA,NA,NA,Employee did not resign
EMP03262,55,Female,Married,Human Resources,HR Executive,Business,5,Travel_Rarely,1,76480,18,37,5,4,2,5,3,No,3,4,4,3,2,4,4,No,,,NA,NA,NA,Employee did not resign
EMP03263,37,Female,Single,Human Resources,HR Manager,Technical Degree,1,Travel_Frequently,3,47126,11,19,0,0,0,4,4,No,1,2,4,4,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03264,30,Male,Single,Human Resources,HR Executive,Marketing,4,Travel_Rarely,6,58458,16,18,14,8,4,3,1,No,1,2,1,3,4,1,3,No,,,NA,NA,NA,Employee did not resign
EMP03265,25,Male,Married,Sales,Account Manager,Marketing,4,Travel_Rarely,1,74452,16,13,5,2,1,3,2,Yes,0,3,3,2,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03266,28,Female,Single,R&D,ML Engineer,Marketing,5,Travel_Rarely,16,66562,11,10,0,0,0,1,1,Yes,1,3,3,4,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03267,30,Female,Divorced,IT,Software Engineer,Medical,4,Travel_Rarely,16,48625,12,14,5,3,1,6,2,No,1,4,4,2,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03268,50,Male,Married,Finance,Finance Manager,Technical Degree,2,Travel_Rarely,10,69309,17,32,5,4,2,5,2,Yes,0,2,1,3,1,4,3,Yes,Career Growth and Promotion,Left for a brand name company on the resume.,No,Not Applicable,No,No retention conversation initiated before exit
EMP03269,21,Male,Married,R&D,Data Scientist,Business,3,Travel_Frequently,4,78964,11,16,8,3,1,6,2,No,1,2,1,2,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03270,30,Male,Single,Operations,Operations Executive,Human Resources,1,Travel_Rarely,5,44092,16,12,1,0,1,4,3,No,2,2,4,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03271,25,Male,Single,R&D,Research Scientist,Business,4,Non-Travel,6,100081,11,7,1,0,1,4,4,No,2,2,4,4,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03272,39,Female,Married,Finance,Finance Manager,Computer Science,3,Travel_Rarely,9,61490,14,21,6,2,0,7,3,No,0,4,2,4,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03273,20,Female,Married,IT,Software Engineer,Business,3,Non-Travel,1,51109,16,2,0,0,0,5,2,No,0,3,3,2,3,4,4,No,,,NA,NA,NA,Employee did not resign
EMP03274,40,Male,Single,Human Resources,HR Manager,Human Resources,4,Travel_Rarely,6,102510,16,22,6,1,2,7,0,Yes,2,2,3,2,4,3,4,No,,,NA,NA,NA,Employee did not resign
EMP03275,37,Male,Married,Operations,Operations Executive,Other,4,Non-Travel,15,34806,16,19,8,5,0,5,1,Yes,0,4,4,4,4,1,3,Yes,Managerial and team conflict,Cited lack of support and recognition from team lead.,Yes,Role Change,No,Action didn't address the actual root cause
EMP03276,20,Male,Divorced,Sales,Sales Executive,Life Sciences,1,Travel_Rarely,3,41531,13,9,2,0,0,0,2,Yes,0,2,2,1,3,3,4,No,,,NA,NA,NA,Employee did not resign
EMP03277,30,Male,Single,Operations,Operations Manager,Technical Degree,1,Travel_Frequently,10,37040,12,12,2,1,2,5,4,Yes,0,1,2,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03278,28,Female,Divorced,Operations,Operations Manager,Technical Degree,1,Travel_Rarely,30,34438,12,10,1,0,1,2,2,No,1,3,4,3,1,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03279,28,Female,Single,Finance,Accountant,Other,2,Travel_Rarely,2,52258,14,10,4,1,4,0,2,Yes,2,3,4,3,1,1,3,No,,,NA,NA,NA,Employee did not resign
EMP03280,41,Male,Divorced,Finance,Finance Manager,Life Sciences,5,Non-Travel,3,43557,16,23,3,1,1,7,3,Yes,0,1,3,1,3,1,3,No,,,NA,NA,NA,Employee did not resign
EMP03281,38,Female,Single,Sales,Sales Manager,Marketing,5,Travel_Rarely,1,104018,13,20,2,1,2,2,1,Yes,0,3,1,4,3,2,3,Yes,Medical and Family,Leaving due to personal health reasons.,No,Not Applicable,No,"Non-negotiable personal/relocation factor, action could not change outcome"
EMP03282,33,Female,Divorced,Sales,Sales Executive,Life Sciences,4,Travel_Rarely,9,73195,17,15,5,4,0,2,1,No,2,2,3,4,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03283,42,Male,Married,Sales,Sales Representative,Other,1,Travel_Frequently,4,48348,11,24,0,0,0,5,3,Yes,1,3,2,1,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03284,33,Female,Divorced,R&D,Research Scientist,Technical Degree,3,Travel_Frequently,28,75425,11,15,6,2,2,1,3,No,1,1,1,2,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03285,28,Female,Married,Sales,Sales Executive,Human Resources,4,Non-Travel,26,53554,18,10,0,0,0,0,1,No,0,3,4,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03286,26,Female,Single,Human Resources,HR Executive,Medical,2,Travel_Rarely,1,29078,11,8,1,0,1,0,4,No,1,2,4,3,4,2,3,Yes,Career Growth and Promotion,Expressed frustration over being overlooked for promotion.,Yes,Promotion,No,Offer came too late; decision was already final
EMP03287,24,Female,Single,Sales,Sales Executive,Business,5,Travel_Rarely,1,89212,11,10,1,0,0,0,0,No,1,4,4,2,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03288,20,Female,Married,Operations,Operations Manager,Computer Science,4,Travel_Frequently,12,48752,11,5,0,0,0,7,5,No,1,3,1,4,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03289,40,Female,Single,IT,IT Support,Technical Degree,1,Travel_Rarely,9,26147,13,22,2,1,0,4,2,No,0,4,3,4,4,4,3,Yes,Career Growth and Promotion,Expressed frustration over being overlooked for promotion.,No,Not Applicable,No,No retention conversation initiated before exit
EMP03290,20,Female,Single,IT,Software Engineer,Technical Degree,5,Travel_Rarely,29,63053,15,20,12,8,0,3,1,Yes,0,3,3,4,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03291,38,Female,Married,Finance,Financial Analyst,Computer Science,4,Travel_Frequently,30,49306,11,20,0,0,0,2,3,Yes,2,4,3,3,1,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03292,31,Male,Married,Finance,Financial Analyst,Medical,5,Travel_Rarely,5,93591,15,13,8,5,1,5,4,Yes,1,3,4,4,2,1,3,No,,,NA,NA,NA,Employee did not resign
EMP03293,36,Female,Single,R&D,Laboratory Technician,Life Sciences,1,Travel_Frequently,3,99849,15,18,1,0,1,3,4,Yes,2,3,3,2,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03294,27,Female,Married,Human Resources,HR Manager,Medical,3,Travel_Rarely,7,76081,11,9,2,0,0,4,5,No,1,3,4,2,4,3,3,Yes,Career Growth and Promotion,Received an offer with better designation and pay.,Yes,Promotion,Yes,Action directly addressed the root cause of dissatisfaction
EMP03295,20,Male,Single,Human Resources,Recruiter,Medical,1,Travel_Rarely,9,58241,15,2,1,0,0,1,4,No,0,4,1,4,4,2,3,Yes,Compensation and Benefits,Cited lack of salary revision despite good performance.,Yes,Salary Hike,Yes,Action directly addressed the root cause of dissatisfaction
EMP03296,46,Female,Divorced,Finance,Finance Manager,Other,1,Non-Travel,1,53408,11,28,0,0,0,7,2,No,1,2,2,3,2,3,4,No,,,NA,NA,NA,Employee did not resign
EMP03297,29,Male,Divorced,Human Resources,HR Executive,Human Resources,5,Travel_Frequently,11,68563,16,17,10,3,0,1,0,No,1,1,4,2,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP03298,29,Female,Divorced,R&D,Research Scientist,Life Sciences,3,Travel_Rarely,1,64493,11,12,9,5,2,7,0,No,0,3,3,4,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03299,20,Female,Single,R&D,Research Scientist,Life Sciences,3,Non-Travel,6,83583,13,4,1,0,0,6,1,Yes,0,1,2,3,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP03300,25,Female,Divorced,IT,Software Engineer,Other,4,Travel_Rarely,5,43934,14,7,1,0,0,5,4,No,0,3,2,4,2,3,4,No,,,NA,NA,NA,Employee did not resign
EMP03301,33,Female,Divorced,Operations,Operations Manager,Technical Degree,1,Travel_Rarely,1,78056,19,15,1,0,1,1,1,No,2,3,4,4,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP03302,39,Female,Divorced,R&D,ML Engineer,Medical,4,Travel_Rarely,1,124496,13,21,0,0,0,3,1,Yes,0,3,3,2,2,1,3,No,,,NA,NA,NA,Employee did not resign
